YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2130","Eye Products","21300000913","Hylo Night eye ointment preservative free","21: Appliances","5.",6,"30.",0,"16.5","15.51017","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2148","Detection Sensor Interstitial Fluid/Gluc","21480000100","FreeStyle Libre Sensor","21: Appliances","2.",13,"26.",0,"910.","851.46706","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2148","Detection Sensor Interstitial Fluid/Gluc","21480000101","FreeStyle Libre 2 Sensor","21: Appliances","1.",1,"1.",0,"35.","32.75493","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2148","Detection Sensor Interstitial Fluid/Gluc","21480000101","FreeStyle Libre 2 Sensor","21: Appliances","2.",21,"42.",0,"1470.","1375.44679","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2205","Catheter Valves","22050500501","Flip-Flo sterile catheter valve","22: Incontinence Appliances","5.",1,"5.",0,"13.99","13.08766","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2230","Incontinence Sheaths","22303953062","Clear Advantage silicone sheath standard","22: Incontinence Appliances","30.",2,"60.",0,"108.54","101.53927","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2230","Incontinence Sheaths","22303953130","Clear Advantage Spirit sheath style 3 wideband 28mm","22: Incontinence Appliances","30.",1,"30.",0,"53.84","50.36737","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOODVIEW MEDICAL CENTRE","K83040","WOODVIEW MEDICAL CENTRE","HOLMECROSS RD, THORPLANDS","NORTHAMPTON","NORTHAMPTONSHIRE","NN3 8AW","2260","Night Drainage Bags","22600506000","Uriplan drainable night drainage bag","22: Incontinence Appliances","10.",1,"10.",0,"14.1","13.20296","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23150901504","Appeel No Sting medical adhesive remover aerosol","23: Stoma Appliances","100.",1,"100.",0,"19.98","18.69131","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOODVIEW MEDICAL CENTRE","K83040","WOODVIEW MEDICAL CENTRE","HOLMECROSS RD, THORPLANDS","NORTHAMPTON","NORTHAMPTONSHIRE","NN3 8AW","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23153931500","StoCare Remove medical adhesive remover spray","23: Stoma Appliances","200.",1,"200.",0,"21.2","19.83262","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOODVIEW MEDICAL CENTRE","K83040","WOODVIEW MEDICAL CENTRE","HOLMECROSS RD, THORPLANDS","NORTHAMPTON","NORTHAMPTONSHIRE","NN3 8AW","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23153931500","StoCare Remove medical adhesive remover spray","23: Stoma Appliances","150.",1,"150.",0,"15.9","14.87447","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOODVIEW MEDICAL CENTRE","K83040","WOODVIEW MEDICAL CENTRE","HOLMECROSS RD, THORPLANDS","NORTHAMPTON","NORTHAMPTONSHIRE","NN3 8AW","2330","Belts","23300263853","Suportx ostomy belt medium 15cm skin","23: Stoma Appliances","1.",1,"1.",0,"47.55","44.48307","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOODVIEW MEDICAL CENTRE","K83040","WOODVIEW MEDICAL CENTRE","HOLMECROSS RD, THORPLANDS","NORTHAMPTON","NORTHAMPTONSHIRE","NN3 8AW","2335","Colostomy Bags","23355603808","Welland FreeStyle Vie flushable colostomy bag with Dual Carb filter, medium 32mm","23: Stoma Appliances","60.",1,"60.",0,"224.9","210.39416","N"
202205,"MIDLANDS","Y60","NHS NORTHAMPTONSHIRE INTEGRATED CARE BOA","QPM","NHS NORTHAMPTONSHIRE ICB - 78H","78H00","WOOTTON MEDICAL CENTRE","K83055","WOOTTON MEDICAL CENTRE","36-38 HIGH STREET,WOOTTON","NORTHAMPTON","","NN4 6LW","2346","Discharge Solidifying Agents","23463364601","AbsorbaGel sachets","23: Stoma Appliances","300.",1,"300.",0,"94.56","88.46097","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2122","Emollients","21220000233","Cetraben cream","21: Appliances","500.",3,"1500.",0,"17.97","16.81095","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2122","Emollients","21220000276","Zeroveen cream","21: Appliances","500.",3,"1500.",0,"17.67","16.5675","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2122","Emollients","21220000293","Epimax ointment","21: Appliances","500.",1,"500.",0,"3.13","2.92812","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2123","Vaginal Moisturisers","21230000100","ReplensMD vaginal moisturiser unit dose","21: Appliances","2.",2,"4.",0,"40.98","38.33683","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2123","Vaginal Moisturisers","21230000100","ReplensMD vaginal moisturiser unit dose","21: Appliances","1.",3,"3.",0,"18.18","17.03221","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2123","Vaginal Moisturisers","21230000100","ReplensMD vaginal moisturiser unit dose","21: Appliances","3.",1,"3.",0,"34.92","32.66769","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2123","Vaginal Moisturisers","21230000100","ReplensMD vaginal moisturiser unit dose","21: Appliances","2.",1,"2.",0,"12.12","11.33827","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2123","Vaginal Moisturisers","21230000105","ReplensMD vaginal moisturiser tube","21: Appliances","35.",2,"70.",0,"12.12","11.36307","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2123","Vaginal Moisturisers","21230000105","ReplensMD vaginal moisturiser tube","21: Appliances","70.",1,"70.",0,"12.12","11.35067","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2123","Vaginal Moisturisers","21230000110","Sylk vaginal moisturiser","21: Appliances","40.",1,"40.",0,"5.16","4.83958","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2123","Vaginal Moisturisers","21230000115","Regelle vaginal moisturiser","21: Appliances","6.",1,"6.",0,"6.58","6.1556","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2127","Lymphoedema Garments","21270001970","Sigvaris Essential Thermoregulating class 1 (18-21mmHg) thigh length closed toe","21: Appliances","2.",1,"2.",0,"55.22","51.67076","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2127","Lymphoedema Garments","21270001972","Sigvaris Essential Thermoregulating class 1 (18-21mmHg) thigh length closed toe with grip top","21: Appliances","2.",1,"2.",0,"55.22","51.67076","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2127","Lymphoedema Garments","21270002192","Sigvaris Essential Semitransparent (10-15mmHg) thigh length closed toe with grip top","21: Appliances","4.",1,"4.",0,"108.54","101.55167","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2127","Lymphoedema Garments","21270002877","ReadyWrap liner below knee/calf","21: Appliances","2.",1,"2.",0,"15.53","14.52833","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2130","Eye Products","21300000104","Hylo-Tear 0.1% eye drops preservative free","21: Appliances","10.",6,"60.",0,"51.","47.71055","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000109","Systane eye drops 0.8ml unit dose preservative free","21: Appliances","84.",1,"84.",0,"13.98","13.0907","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000110","Systane eye drops","21: Appliances","20.",2,"40.",0,"18.64","17.46254","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2130","Eye Products","21300000111","Hylo-Forte 0.2% eye drops preservative free","21: Appliances","10.",3,"30.",0,"28.5","26.66178","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2130","Eye Products","21300000115","Hydromoor 0.3% eye drops 0.4ml unit dose preservative free","21: Appliances","30.",1,"30.",0,"5.75","5.37913","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000130","Sodium chloride 5% eye drops","21: Appliances","20.",1,"20.",0,"50.5","47.2552","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000146","Systane Ultra eye drops","21: Appliances","10.",2,"20.",0,"13.38","12.5418","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000171","Xailin HA 0.2% eye drops","21: Appliances","30.",1,"30.",0,"22.32","20.89278","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000171","Xailin HA 0.2% eye drops","21: Appliances","10.",2,"20.",0,"14.88","13.93265","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000182","Thealoz Duo eye drops preservative free","21: Appliances","10.",3,"30.",0,"26.97","25.26766","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000192","VisuXL eye drops preservative free","21: Appliances","10.",1,"10.",0,"10.3","9.64806","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2130","Eye Products","21300000401","Liquifilm Tears 1.4% eye drops","21: Appliances","15.",1,"15.",0,"1.93","1.80552","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000711","Xailin Night eye ointment preservative free","21: Appliances","5.",13,"65.",0,"33.8","31.74393","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2130","Eye Products","21300000850","Blephaclean wipes","21: Appliances","20.",1,"20.",0,"5.4","5.05171","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000941","Tears Naturale II eye drops","21: Appliances","225.",1,"225.",0,"40.5","37.90019","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2130","Eye Products","21300000941","Tears Naturale II eye drops","21: Appliances","15.",2,"30.",0,"5.4","5.07651","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2141","Physical Debridement Device","21410000100","Debrisoft pad 10cm x 10cm","21: Appliances","1.",10,"10.",0,"68.6","64.17536","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2141","Physical Debridement Device","21410000112","Debrisoft Lolly","21: Appliances","1.",10,"10.",0,"61.1","57.15911","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2148","Detection Sensor Interstitial Fluid/Gluc","21480000100","FreeStyle Libre Sensor","21: Appliances","2.",2,"4.",0,"140.","130.97013","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2205","Catheter Valves","22056050500","Qufora sterile catheter valve","22: Incontinence Appliances","5.",1,"5.",0,"8.82","8.25112","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2230","Incontinence Sheaths","22302953068","b.sure Quickfit latex free self-adhering sheath shorter length 30mm","22: Incontinence Appliances","30.",1,"30.",0,"53.2","49.76865","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2230","Incontinence Sheaths","22303953061","Clear Advantage silicone sheath medium","22: Incontinence Appliances","30.",2,"60.",0,"108.54","101.53927","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2250","Leg Bags","22500505004","Uriplan sterile leg bag 30cm inlet tube 750ml","22: Incontinence Appliances","10.",1,"10.",0,"31.2","29.18763","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","REETH MEDICAL CENTRE","B82622","REETH SURGERY","REETH","RICHMOND","NORTH YORKSHIRE","DL11 6SU","2250","Leg Bags","22500955013","Prosys sterile leg bag with lever tap 500ml long","22: Incontinence Appliances","10.",1,"10.",0,"26.84","25.10885","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2250","Leg Bags","22501005067","Simpla Profile sterile leg bag 500ml tube 6cm","22: Incontinence Appliances","10.",1,"10.",0,"32.02","29.96714","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS HUMBER AND NORTH YORKSHIRE INTEGRATE","QOQ","NHS HUMBER AND NORTH YORKSHIRE ICB - 42D","42D00","QUAKERS LANE SURGERY","B82034","QUAKERS LANE SURGERY","QUAKERS LANE","RICHMOND","NORTH YORKSHIRE","DL10 4BB","2250","Leg Bags","22501005068","Simpla Profile sterile leg bag 500ml tube 25cm","22: Incontinence Appliances","10.",1,"10.",0,"32.02","29.95474","N"
202205,"LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BO","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","AKERMAN MEDICAL PRACTICE","G85695","AKERMAN HEALTH CENTRE","60 PATMOS ROAD","","LONDON","SW9 6AF","2345","Deodorants","23453374527","Neutralise Clean Fresh Tangerine Drops","23: Stoma Appliances","100.",1,"100.",0,"9.22","8.62532","N"
202205,"LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BO","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","AKERMAN MEDICAL PRACTICE","G85695","AKERMAN HEALTH CENTRE","60 PATMOS ROAD","","LONDON","SW9 6AF","2345","Deodorants","23453374527","Neutralise Clean Fresh Tangerine Drops","23: Stoma Appliances","50.",1,"50.",0,"4.61","4.31266","N"
202205,"LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BO","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","AKERMAN MEDICAL PRACTICE","G85695","AKERMAN HEALTH CENTRE","60 PATMOS ROAD","","LONDON","SW9 6AF","2360","Ileostomy Bags","23600106336","Moderma Flex convex ileo bag + filter, CeraPlus s/barr & Lock 'n' Roll closure, maxi 15-38mm beige","23: Stoma Appliances","30.",1,"30.",0,"149.73","140.07256","N"
202205,"LONDON","Y56","NHS SOUTH EAST LONDON INTEGRATED CARE BO","QKK","NHS SOUTH EAST LONDON ICB - 72Q","72Q00","AKERMAN MEDICAL PRACTICE","G85695","AKERMAN HEALTH CENTRE","60 PATMOS ROAD","","LONDON","SW9 6AF","2360","Ileostomy Bags","23600106352","Moderma Flex soft convex ileo bag + fltr, CeraPlus s/barr & Lock'n'Roll closure, midi 15-38mm beige","23: Stoma Appliances","30.",1,"30.",0,"149.73","140.07256","N"
